corp_code,corp_name,stock_code,stage,stage_reason,risk_score,status,status_code,end_date,capital_total,capital_impaired,부채비율,유동비율,이자보상배율,fs_missing,induty_code,is_b2b_industry,final_distress_label,NO,기업명,기업코드,ESG등급,환경,사회,지배구조,평가년도,ESG 등급조정,환경 등급조정,사회 등급조정,지배구조 등급조정,ESG등급_ord,환경_ord,사회_ord,지배구조_ord,distress,log_capital,sector,drctr_co,otcmp_drctr_co,outside_ratio
103510,인지컨트롤스,23800,1,유동비율<100%;,25.0,계속사업자,1.0,,220009746878.0,False,108.4741455906217,79.30014862797881,,False,30310,False,False,348,인지컨트롤스,23800,C,C,C,C,2025,,,,,2,2,2,2,1,26.11693768630829,제조업,3.0,1.0,0.3333333333333333
130383,서부T&D,6730,1,유동비율<100%;,25.0,계속사업자,1.0,,991718880043.0,False,120.83436024360464,52.41810517044942,,False,551,False,False,593,서부T&D,6730,D,C,D,D,2025,,,,,1,2,1,1,1,27.622705517016158,기타,7.0,4.0,0.5714285714285714
104786,미래아이앤지,7120,0,정상,0.0,계속사업자,1.0,,48642635098.0,False,45.00520841828346,270.3839726310313,,False,620,False,False,680,미래아이앤지,7120,D,D,D,D,2025,,,,,1,1,1,1,0,24.60776624867142,정보통신,4.0,1.0,0.25
159698,지역난방공사,71320,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,1.0,,2301416000000.0,False,257.31249804468206,50.808011963120826,,False,35300,False,False,291,지역난방공사,71320,A,A,A+,A,2025,,,,,5,5,6,5,1,28.464545701601512,기타,10.0,6.0,0.6
210980,원익,32940,1,유동비율<100%;,25.0,계속사업자,1.0,,129479017894.0,False,50.80338453822039,71.44557174188556,,False,4659,True,False,402,원익,32940,D,D,D,D,2025,,,,,1,1,1,1,1,25.586784680974144,도소매,4.0,1.0,0.25
453284,교촌에프앤비,339770,1,유동비율<100%;,25.0,계속사업자,1.0,,159016737992.0,False,107.18404489631446,62.7650437125439,,False,46313,True,False,878,교촌에프앤비,339770,D,C,D,D,2025,,,,,1,2,1,1,1,25.79227530401604,도소매,7.0,4.0,0.5714285714285714
136341,신성통상,5390,0,정상,0.0,계속사업자,1.0,,548513039181.0,False,115.89421410440372,183.12260153436367,,False,467,True,False,540,신성통상,5390,D,C,D,D,2025,,,,,1,2,1,1,0,27.03047688881487,도소매,3.0,1.0,0.3333333333333333
134723,페이퍼코리아,1020,0,정상,0.0,계속사업자,1.0,,264893827624.0,False,58.169925645349096,218.92100115354376,,False,171,False,False,180,페이퍼코리아,1020,D,C,D,D,2025,,,,,1,2,1,1,0,26.302594932175317,제조업,4.0,1.0,0.25
1021666,덕산테코피아,317330,1,유동비율<100%;,25.0,계속사업자,1.0,,255455369603.0,False,44.59262721548298,51.24102352086782,,False,2049,False,False,781,덕산테코피아,317330,D,C,C,D,2025,,,,,1,2,2,1,1,26.266313552674543,제조업,3.0,1.0,0.3333333333333333
583442,노루페인트,90350,0,정상,0.0,계속사업자,1.0,,363134250144.0,False,65.62969609572582,153.9168761656298,,False,20411,False,False,838,노루페인트,90350,A,A,A+,B+,2025,,,,,5,5,6,4,0,26.618038437946552,제조업,5.0,2.0,0.4
1258507,롯데웰푸드,280360,0,정상,0.0,계속사업자,1.0,,2124872932311.0,False,93.74635981642072,139.89938270211823,,False,108,False,False,721,롯데웰푸드,280360,A,A,A,B+,2025,,,,,5,5,5,4,0,28.384733119957513,제조업,7.0,5.0,0.7142857142857143
119140,핸즈코퍼레이션,143210,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,1.0,,51087576451.0,False,953.6141197366662,35.290982508172824,,False,303,False,False,58,핸즈코퍼레이션,143210,D,C,C,D,2025,,,,,1,2,2,1,1,24.65680718230743,제조업,8.0,3.0,0.375
121288,모나미,5360,1,유동비율<100%;,25.0,계속사업자,1.0,,88486967550.0,False,76.8313711503158,94.60287387061994,,False,46452,True,False,691,모나미,5360,D,D,C,D,2025,,,,,1,1,2,1,1,25.20612111879454,도소매,4.0,1.0,0.25
124090,한국특강,7280,0,정상,0.0,계속사업자,1.0,,214083709295.0,False,158.5095047682479,141.94974752957037,,False,24121,False,False,115,한국특강,7280,D,C,C,D,2025,,,,,1,2,2,1,0,26.089632940413114,제조업,6.0,3.0,0.5
125080,AK홀딩스,6840,1,유동비율<100%;,25.0,계속사업자,1.0,,445673020227.0,False,165.73735987019725,27.202687156153704,,False,64992,False,False,1090,AK홀딩스,6840,A,A,A+,B+,2025,,,,,5,5,6,4,1,26.822851381584535,금융보험,8.0,3.0,0.375
131197,서원,21050,1,유동비율<100%;,25.0,계속사업자,1.0,,84147773906.0,False,136.11685546661025,79.82720667863381,,False,243,False,False,586,서원,21050,C,C,D,C,2025,,,,,2,2,1,2,1,25.15584030335334,제조업,4.0,1.0,0.25
135050,팜젠사이언스,4720,0,정상,0.0,계속사업자,1.0,,120464702197.0,False,33.56682647958056,285.2416363083215,,False,212,False,False,185,팜젠사이언스,4720,B,B+,A,C,2025,,,,,3,4,5,2,0,25.514622619139658,제조업,8.0,2.0,0.25
135111,수산세보틱스,17550,0,정상,0.0,계속사업자,1.0,,175094462225.0,False,34.93076918983638,182.64010763199693,,False,29241,False,False,553,수산세보틱스,17550,D,C,D,D,2025,,,,,1,2,1,1,0,25.888591449381725,제조업,8.0,3.0,0.375
141477,영흥,12160,0,정상,0.0,계속사업자,1.0,,151264164407.0,False,55.00667377047933,175.09059691456653,,False,24123,False,False,430,영흥,12160,D,C,D,D,2025,,,,,1,2,1,1,0,25.74229357844447,제조업,5.0,3.0,0.6
152880,코오롱글로벌,3070,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,1.0,,608818789458.0,False,312.93985612246524,73.14439759292894,,False,41221,False,False,234,코오롱글로벌,3070,B+,B+,B+,B+,2025,,,,,4,4,4,4,1,27.1347865061221,건설업,9.0,5.0,0.5555555555555556
164830,HD한국조선해양,9540,0,정상,0.0,계속사업자,1.0,,11740987760000.0,False,9.88109307934412,254.07769943588937,,False,64992,False,False,1047,HD한국조선해양,9540,A,A,A,A,2025,,,,,5,5,5,5,0,30.09410706307544,금융보험,5.0,3.0,0.6
113508,노루홀딩스,320,0,정상,0.0,계속사업자,1.0,,346384265232.0,False,12.424531461951682,147.4474699315567,,False,64992,False,False,837,노루홀딩스,320,B+,A,A+,B,2025,,,,,4,5,6,3,0,26.570814588907854,금융보험,4.0,2.0,0.5
148610,한화투자증권,3530,1,부채비율≥200%;,25.0,계속사업자,1.0,,2065902000000.0,False,696.4001196571763,,,False,66121,False,False,61,한화투자증권,3530,A,A,A+,B+,2025,,,,,5,5,6,4,1,28.356588050844596,금융보험,5.0,3.0,0.6
102858,고려아연,10130,0,정상,0.0,계속사업자,1.0,,10258026385361.0,False,64.96001533024419,,,False,24213,False,False,889,고려아연,10130,B,A,A,C,2025,통합 등급조정(2026.07.),,,지배구조 등급조정(2026.07.),3,5,5,2,0,29.95908157706633,제조업,19.0,13.0,0.6842105263157895
1596425,SK스퀘어,402340,0,정상,0.0,계속사업자,1.0,,6284021000000.0,False,5.003054572860275,2236.7952277538006,,False,64992,False,False,935,SK스퀘어,402340,A,A,A+,A,2025,,,,,5,5,6,5,0,29.469031178136834,금융보험,6.0,4.0,0.6666666666666666
1187148,케어랩스,263700,0,정상,0.0,계속사업자,1.0,,76249131589.0,False,10.11828095510141,243.939988602188,,False,713,True,False,268,케어랩스,263700,D,D,C,D,2025,,,,,1,1,2,1,0,25.057271863372357,전문과학기술,4.0,1.0,0.25
1159233,솔루엠,248070,1,유동비율<100%;,25.0,계속사업자,1.0,,356198404819.0,False,142.01644803099268,96.08494777501436,,False,2629,False,False,557,솔루엠,248070,C,B,B+,D,2025,,,,,2,3,4,1,1,26.598753729462356,제조업,5.0,2.0,0.4
469799,이엔플러스,74610,1,유동비율<100%;,25.0,계속사업자,1.0,,14296152299.0,False,193.07564083470737,32.84799049385693,,False,29193,False,False,358,이엔플러스,74610,D,C,D,D,2025,,,,,1,2,1,1,1,23.383256268006445,제조업,6.0,2.0,0.3333333333333333
244747,파크시스템스,140860,0,정상,0.0,계속사업자,1.0,,214918364686.0,False,51.12512433990128,273.1986347414052,,False,27219,False,False,188,파크시스템스,140860,C,C,D,B,2025,,,,,2,2,1,3,0,26.09352409383522,제조업,7.0,5.0,0.7142857142857143
1067808,넵튠,217270,0,정상,0.0,계속사업자,1.0,,314474662582.0,False,7.483880741858882,100.721051435968,,False,582,False,False,840,넵튠,217270,C,D,C,C,2025,,,,,2,1,2,2,0,26.474169345714255,정보통신,4.0,3.0,0.75
166227,화승인더스트리,6060,1,유동비율<100%;,25.0,계속사업자,1.0,,213125927739.0,False,63.84084231676616,65.35361077431176,,False,46800,True,False,23,화승인더스트리,6060,B+,B+,B+,B,2025,,,,,4,4,4,3,1,26.085149038002285,도소매,7.0,3.0,0.4285714285714285
728638,한세실업,105630,0,정상,0.0,계속사업자,1.0,,744742292500.0,False,58.12173249030301,204.81394185226443,,False,14199,False,False,101,한세실업,105630,A,B+,A+,A,2025,,,,,5,4,6,5,0,27.33630407937581,제조업,6.0,3.0,0.5
104698,LS네트웍스,680,1,유동비율<100%;,25.0,계속사업자,1.0,,919837597582.0,False,97.08489011402804,62.65524271805969,,False,46800,True,False,979,LS네트웍스,680,C,B,B+,C,2025,,,,,2,3,4,2,1,27.547462967039845,도소매,6.0,3.0,0.5
128175,원익큐브,14190,0,정상,0.0,계속사업자,1.0,,110148847390.0,False,34.49702305868132,322.00354365225274,,False,46739,True,False,398,원익큐브,14190,D,D,C,D,2025,,,,,1,1,2,1,0,25.425098446136385,도소매,4.0,1.0,0.25
112059,상상인증권,1290,1,부채비율≥200%;,25.0,계속사업자,1.0,,195390281400.0,False,536.7931440539908,,,False,66121,False,False,598,상상인증권,1290,B,D,B,B,2025,,,,,3,1,3,3,1,25.998264838368325,금융보험,5.0,3.0,0.6
112651,대창,12800,1,유동비율<100%;,25.0,계속사업자,1.0,,241451256934.0,False,138.52110694806777,98.57943539746212,,False,24221,False,False,798,대창,12800,D,C,D,D,2025,,,,,1,2,1,1,1,26.209933455025865,제조업,3.0,1.0,0.3333333333333333
115977,아이에스동서,10780,0,정상,0.0,계속사업자,1.0,,1259863716879.0,False,133.01027893352233,115.75061592298744,,False,2332,False,False,494,아이에스동서,10780,C,B+,A,D,2025,,,,,2,4,5,1,0,27.86202466983495,제조업,7.0,4.0,0.5714285714285714
117300,TCC스틸,2710,0,정상,0.0,계속사업자,1.0,,196339147015.0,False,137.88308144647158,101.5021603750169,,False,24191,False,False,914,TCC스틸,2710,B+,B+,A,B,2025,,,,,4,4,5,3,0,26.003109342773318,제조업,4.0,1.0,0.25
118345,디아이동일,1530,1,유동비율<100%;,25.0,계속사업자,1.0,,537185544316.0,False,81.51060581842955,57.43736894174412,,False,46103,True,False,737,디아이동일,1530,D,D,C,D,2025,,,,,1,1,2,1,1,27.009609391918467,도소매,8.0,4.0,0.5
156859,다올투자증권,30210,1,부채비율≥200%;,25.0,계속사업자,1.0,,700678060256.0,False,688.0367018313127,,,False,661,False,False,828,다올투자증권,30210,B+,B+,A,B+,2025,,,,,4,4,5,4,1,27.275314360652445,금융보험,9.0,5.0,0.5555555555555556
252135,주성엔지니어링,36930,0,정상,0.0,계속사업자,1.0,,589368563181.0,False,50.45079361463738,356.3216964696716,,False,29229,False,False,298,주성엔지니어링,36930,B+,B+,A,B+,2025,,,,,4,4,5,4,0,27.10231756884247,제조업,6.0,4.0,0.6666666666666666
113526,대한항공,3490,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,1.0,,11187861262069.0,False,243.7354732332024,72.89144996387306,,False,511,False,False,790,대한항공,3490,A,A,A,B+,2025,,,,,5,5,5,4,1,30.045850490589746,기타,9.0,6.0,0.6666666666666666
227333,네패스,33640,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,1.0,,98782428971.0,False,343.4076033447084,38.89274701523354,,False,261,False,False,846,네패스,33640,C,B,B+,C,2025,,,,,2,3,4,2,1,25.31618558146096,제조업,7.0,2.0,0.2857142857142857
129420,까뮤이앤씨,13700,0,정상,0.0,계속사업자,1.0,,113806685839.0,False,137.4677055567043,124.26507064355177,,False,41121,False,False,858,까뮤이앤씨,13700,D,D,D,C,2025,,,,,1,1,1,2,0,25.457767107694956,건설업,5.0,3.0,0.6
132637,동원시스템즈,14820,0,정상,0.0,계속사업자,1.0,,839530397544.0,False,75.89974143891605,108.52910252260055,,False,222,False,False,756,동원시스템즈,14820,A,A,A+,B+,2025,,,,,5,5,6,4,0,27.456108521913894,제조업,3.0,1.0,0.3333333333333333
133706,한국제지,27970,0,정상,0.0,계속사업자,1.0,,406304333688.0,False,63.68603130817216,144.43793522729976,,False,171,False,False,127,한국제지,27970,D,C,D,D,2025,,,사회 등급조정(2026.07.),,1,2,1,1,0,26.730368306110133,제조업,4.0,1.0,0.25
138190,GS글로벌,1250,0,정상,0.0,계속사업자,1.0,,447079914000.0,False,96.68541427696525,168.27350288533867,,False,468,True,False,1052,GS글로벌,1250,A,B+,A,A,2025,,,,,5,4,5,5,0,26.826003194104494,도소매,7.0,3.0,0.4285714285714285
139454,애경산업,18250,0,정상,0.0,계속사업자,1.0,,399237742018.0,False,22.010083236829395,339.8430808878813,,False,20422,False,False,480,애경산업,18250,A,A,A+,A,2025,,,,,5,5,6,5,0,26.712822921047973,제조업,8.0,3.0,0.375
366137,KG에코솔루션,151860,1,유동비율<100%;,25.0,계속사업자,1.0,,561534977948.0,False,39.51732990007063,24.58629973060868,,False,302,False,False,1006,KG에코솔루션,151860,C,B,B+,D,2025,,,,,2,3,4,1,1,27.053939902947867,제조업,4.0,1.0,0.25
139889,SKC,11790,1,유동비율<100%;,25.0,계속사업자,1.0,,1801373603832.0,False,,71.6804206503565,,False,204,False,False,941,SKC,11790,A,B+,A+,A,2025,,,,,5,4,6,5,1,28.219570603047806,제조업,7.0,4.0,0.5714285714285714
141875,사조오양,6090,1,유동비율<100%;,25.0,계속사업자,1.0,,247164555860.0,False,76.49101550874771,74.12767088683073,,False,102,False,False,640,사조오양,6090,C,B,B+,C,2025,,,,,2,3,4,2,1,26.233320169806337,제조업,6.0,3.0,0.5
145446,이건산업,8250,1,유동비율<100%;,25.0,계속사업자,1.0,,114455543534.0,False,117.2741979833653,70.13479092157708,,False,16211,False,False,369,이건산업,8250,D,D,D,C,2025,,,,,1,1,1,2,1,25.46345231846731,제조업,4.0,1.0,0.25
146083,일동홀딩스,230,1,유동비율<100%;,25.0,계속사업자,1.0,,198872210129.0,False,49.21432557747185,8.093265385278883,,False,212,False,False,339,일동홀딩스,230,A,A,A+,B+,2025,,,,,5,5,6,4,1,26.01592829524198,제조업,6.0,2.0,0.3333333333333333
133858,세방전지,4490,0,정상,0.0,계속사업자,1.0,,1586173545445.0,False,18.42684477945952,363.4088724621932,,False,28202,False,False,573,세방전지,4490,B,A,A,D,2025,,,,,3,5,5,1,0,28.092345656512407,제조업,8.0,3.0,0.375
137359,신풍제약,19170,0,정상,0.0,계속사업자,1.0,,259255408993.0,False,31.32532372051407,280.8613796733721,,False,212,False,False,529,신풍제약,19170,C,C,B+,D,2025,,,,,2,2,4,1,0,26.281079547842253,제조업,5.0,3.0,0.6
149646,기업은행,24110,1,부채비율≥200%;,25.0,계속사업자,1.0,,33459862000000.0,False,1266.287227962865,,,False,64121,False,False,859,기업은행,24110,B,A+,A+,C,2025,통합 등급조정(2025.11.),,,지배구조 등급조정(2025.11.),3,6,6,2,1,31.141367687151167,금융보험,6.0,4.0,0.6666666666666666
154462,아모레퍼시픽홀딩스,2790,0,정상,0.0,계속사업자,1.0,,2148523263664.0,False,0.4551092615271383,6624.026646055542,,False,20423,False,False,506,아모레퍼시픽홀딩스,2790,A,A,A+,A,2025,,,,,5,5,6,5,0,28.395801867966,제조업,6.0,4.0,0.6666666666666666
525642,코오롱생명과학,102940,1,유동비율<100%;,25.0,계속사업자,1.0,,582689933747.0,False,55.55710249159023,60.680642670592064,,False,2110,False,False,232,코오롱생명과학,102940,C,D,C,B,2025,,,,,2,1,2,3,1,27.090921035756587,제조업,3.0,1.0,0.3333333333333333
148896,OCI홀딩스,10060,0,정상,0.0,계속사업자,1.0,,2278865596000.0,False,5.319010046610928,4585.555656789385,,False,64992,False,False,959,OCI홀딩스,10060,B+,B+,A,B+,2025,,,,,4,4,5,4,0,28.454698889463973,금융보험,7.0,4.0,0.5714285714285714
153621,참엔지니어링,9310,1,유동비율<100%;,25.0,계속사업자,1.0,,33318007500.0,False,,88.06014665168789,,False,29271,False,False,281,참엔지니어링,9310,D,D,D,C,2025,,,,,1,1,1,2,1,24.229363853537457,제조업,3.0,1.0,0.3333333333333333
153861,태영건설,9410,1,부채비율≥200%;,25.0,계속사업자,1.0,,451685846852.0,False,364.12902493642025,106.09121493635024,,False,41221,False,False,209,태영건설,9410,B+,B+,B,B+,2025,,,사회 등급조정(2025.11.),,4,4,3,4,1,26.836252746045457,건설업,5.0,3.0,0.6
541163,이엠텍,91120,0,정상,0.0,계속사업자,1.0,,175033709322.0,False,46.65343332967705,101.13625162533022,,False,262,False,False,357,이엠텍,91120,D,D,D,C,2025,,,,,1,1,1,2,0,25.88824441701731,제조업,3.0,2.0,0.6666666666666666
159023,SK텔레콤,17670,1,유동비율<100%;,25.0,계속사업자,1.0,,11991050000000.0,False,109.72922304552146,97.28444914463648,,False,61220,False,False,929,SK텔레콤,17670,A,A,B+,A,2025,,,사회 등급조정(2025.11.),,5,5,4,5,1,30.11518165411116,정보통신,8.0,5.0,0.625
162586,한올바이오파마,9420,0,정상,0.0,계속사업자,1.0,,162414432122.0,False,38.95155784892263,190.8685053484056,,False,212,False,False,85,한올바이오파마,9420,C,B,B+,C,2025,,,,,2,3,4,2,0,25.81341712847179,제조업,7.0,2.0,0.2857142857142857
572905,ISC,95340,0,정상,0.0,계속사업자,1.0,,480160086912.0,False,,575.5377342435697,,False,465,True,False,1022,ISC,95340,C,C,A,C,2025,,,,,2,2,5,2,0,26.897385399644783,도소매,7.0,2.0,0.2857142857142857
163114,서연,7860,0,정상,0.0,계속사업자,1.0,,341221491817.0,False,2.4819180365526066,217.679689918946,,False,64992,False,False,592,서연,7860,B+,B+,A,B+,2025,,,,,4,4,5,4,0,26.555797639492877,금융보험,6.0,3.0,0.5
164636,HDC,12630,0,정상,0.0,계속사업자,1.0,,2211562095405.0,False,6.866939714988599,359.4126914729971,57.10905674615563,False,649,False,False,1050,HDC,12630,C,A,A+,D,2025,,,,,2,5,6,1,0,28.424720212271183,금융보험,5.0,3.0,0.6
1096341,넥슨게임즈,225570,0,정상,0.0,계속사업자,1.0,,249951670432.0,False,56.00559530810729,504.06152509375886,,False,582,False,False,841,넥슨게임즈,225570,C,C,B+,D,2025,,,,,2,2,4,1,0,26.24453341784827,정보통신,3.0,1.0,0.3333333333333333
234412,신세계인터내셔날,31430,0,정상,0.0,계속사업자,1.0,,735235592673.0,False,74.51549222776347,152.62349870016592,,False,4741,False,False,537,신세계인터내셔날,31430,A,A,A+,B+,2025,,,,,5,5,6,4,0,27.3234568190481,도소매,8.0,3.0,0.375
989619,알테오젠,196170,0,정상,0.0,계속사업자,1.0,,447182467530.0,False,40.98374316379139,256.2857610349917,,False,70113,False,False,481,알테오젠,196170,C,D,C,C,2025,,,,,2,1,2,2,0,26.82623255303218,전문과학기술,6.0,2.0,0.3333333333333333
1456011,디어유,376300,0,정상,0.0,계속사업자,1.0,,211935327725.0,False,15.637482676320522,671.9183107919098,,False,58222,False,False,735,디어유,376300,C,D,C,C,2025,,,,,2,1,2,2,0,26.079547007177855,정보통신,7.0,2.0,0.2857142857142857
301246,SFA반도체,36540,0,정상,0.0,계속사업자,1.0,,368727023381.0,False,15.043631170391263,263.8856707842855,,False,2611,False,False,951,SFA반도체,36540,C,C,C,C,2025,,,,,2,2,2,2,0,26.63332243318387,제조업,4.0,1.0,0.25
109189,대덕,8060,0,정상,0.0,계속사업자,1.0,,487396139372.0,False,5.644565434894062,410.8966284164524,,False,64992,False,False,821,대덕,8060,B,B+,A+,C,2025,,,,,3,4,6,2,0,26.91234305724443,금융보험,4.0,1.0,0.25
126937,삼양홀딩스,70,0,정상,0.0,계속사업자,1.0,,1854508149622.0,False,20.149533110337924,160.26049506020115,,False,64992,False,False,617,삼양홀딩스,70,B+,A,A,B,2025,,,,,4,5,5,3,0,28.24864062837813,금융보험,6.0,4.0,0.6666666666666666
1351080,지아이이노베이션,358570,0,정상,0.0,계속사업자,1.0,,116493928388.0,False,9.410323160781346,569.1727266509484,,False,70113,False,False,293,지아이이노베이션,358570,C,D,C,C,2025,,,,,2,1,2,2,0,25.481104991752836,전문과학기술,8.0,4.0,0.5
151395,천일고속,650,1,부채비율≥200%;,25.0,계속사업자,1.0,,9583544196.0,False,458.607526361117,,,False,49220,False,False,279,천일고속,650,C,C,D,C,2025,,,,,2,2,1,2,1,22.983313318340468,기타,4.0,1.0,0.25
579999,고영,98460,0,정상,0.0,계속사업자,1.0,,321875479213.0,False,,559.1539792520451,,False,29271,False,False,887,고영,98460,B+,B,A,B,2025,,,,,4,3,5,3,0,26.49743059718039,제조업,6.0,2.0,0.3333333333333333
1319808,한일시멘트,300720,0,정상,0.0,계속사업자,1.0,,1888647857753.0,False,58.88232339336598,115.24922372078716,,False,23311,False,False,83,한일시멘트,300720,B+,A,A+,B,2025,,,,,4,5,6,3,0,28.26688226978737,제조업,7.0,4.0,0.5714285714285714
176835,NH농우바이오,54050,0,정상,0.0,계속사업자,1.0,,256134807881.0,False,17.33595707914474,412.7028430442724,,False,1123,False,False,966,NH농우바이오,54050,C,D,D,B,2025,,,,,2,1,1,3,0,26.26896973610954,제조업,11.0,6.0,0.5454545454545454
1168383,일동제약,249420,0,정상,0.0,계속사업자,1.0,,273934847023.0,False,111.4185326021606,105.1989405246309,,False,212,False,False,340,일동제약,249420,B,A,A+,C,2025,,,,,3,5,6,2,0,26.336156130471654,제조업,6.0,2.0,0.3333333333333333
136721,신영증권,1720,1,부채비율≥200%;,25.0,계속사업자,1.0,,1662751459213.0,False,490.5191260330865,,,False,66121,False,False,533,신영증권,1720,B+,B+,A,B+,2025,,,,,4,4,5,4,1,28.139494851700693,금융보험,5.0,3.0,0.6
442835,메타랩스,90370,1,유동비율<100%;,25.0,계속사업자,1.0,,73465558834.0,False,27.22375357028377,39.4247866214362,,False,141,False,False,697,메타랩스,90370,D,D,D,D,2025,,,,,1,1,1,1,1,25.020082546051352,제조업,4.0,1.0,0.25
112022,대원화성,24890,1,유동비율<100%;,25.0,계속사업자,1.0,,44456591578.0,False,186.12014547454967,51.90409442853374,,False,22214,False,False,800,대원화성,24890,D,C,D,D,2025,,,,,1,2,1,1,1,24.51777907988066,제조업,5.0,3.0,0.6
105280,현대지에프홀딩스,5440,1,유동비율<100%;,25.0,계속사업자,1.0,,1348254703000.0,False,,11.482552099501742,,False,64992,False,False,39,현대지에프홀딩스,5440,A,A,A+,A,2025,,,,,5,5,6,5,1,27.92983205938314,금융보험,6.0,3.0,0.5
606664,케이엔더블유,105330,1,유동비율<100%;,25.0,계속사업자,1.0,,95857805493.0,False,58.31208580722396,22.98133093278968,,False,303,False,False,254,케이엔더블유,105330,C,C,B,C,2025,,,,,2,2,3,2,1,25.286131737582554,제조업,4.0,1.0,0.25
128546,삼천당제약,250,0,정상,0.0,계속사업자,1.0,,234534929009.0,False,76.2250900479475,209.26298836743533,,False,212,False,False,606,삼천당제약,250,D,D,D,C,2025,,,,,1,1,1,2,0,26.180870364738514,제조업,4.0,1.0,0.25
238782,다우데이타,32190,1,유동비율<100%;,25.0,계속사업자,1.0,,199547401136.0,False,149.82514894004447,97.09388429892776,,False,46510,True,False,826,다우데이타,32190,D,D,C,D,2025,,,,,1,1,2,1,1,26.019317644733192,도소매,4.0,1.0,0.25
1722437,한화갤러리아,452260,1,유동비율<100%;,25.0,계속사업자,1.0,,853829263911.0,False,120.76739449826157,52.89433861142231,,False,47111,False,False,69,한화갤러리아,452260,B,C,B,B+,2025,,,,,3,2,3,4,1,27.472997085584517,도소매,5.0,3.0,0.6
148993,하이트진로홀딩스,140,1,유동비율<100%;,25.0,계속사업자,1.0,,996976573863.0,False,63.76037596058418,0.2460753455171636,,False,64992,False,False,144,하이트진로홀딩스,140,C,B+,A,C,2025,,,,,2,4,5,2,1,27.62799311000532,금융보험,5.0,3.0,0.6
117212,두산,150,1,유동비율<100%;,25.0,계속사업자,1.0,,3232177000000.0,False,108.95996722951745,86.66958280933895,,False,26221,False,False,748,두산,150,A,A,A+,B+,2025,,,,,5,5,6,4,1,28.804177019939342,제조업,7.0,4.0,0.5714285714285714
122056,미창석유공업,3650,0,정상,0.0,계속사업자,1.0,,479410729146.0,False,11.37853383573052,1052.6126048524536,,False,19221,False,False,670,미창석유공업,3650,D,C,D,D,2025,,,,,1,2,1,1,0,26.89582353905921,제조업,6.0,2.0,0.3333333333333333
104722,국제약품,2720,0,정상,0.0,계속사업자,1.0,,96228170914.0,False,87.53210813731212,107.0127404182314,,False,212,False,False,873,국제약품,2720,D,D,D,C,2025,,,,,1,1,1,2,0,25.28998798869357,제조업,6.0,3.0,0.5
112378,KR모터스,40,1,유동비율<100%;,25.0,계속사업자,1.0,,43713527804.0,False,116.3052662758273,63.81152182106137,,False,319,False,False,998,KR모터스,40,D,C,D,D,2025,,,,,1,2,1,1,1,24.500923451876183,제조업,4.0,2.0,0.5
117337,동양,1520,0,정상,0.0,계속사업자,1.0,,698144462690.0,False,62.55574133342697,122.91253805798748,,False,23322,False,False,762,동양,1520,B+,A,A+,B,2025,,,,,4,5,6,3,0,27.271691884898736,제조업,7.0,3.0,0.4285714285714285
118451,동일제강,2690,0,정상,0.0,계속사업자,1.0,,157613797772.0,False,11.9355752148128,678.3763622989743,,False,24122,False,False,752,동일제강,2690,C,C,D,C,2025,,,,,2,2,1,2,0,25.783413559852693,제조업,7.0,3.0,0.4285714285714285
159740,KISCO홀딩스,1940,0,정상,0.0,계속사업자,1.0,,548383378389.0,False,0.2456339220122175,4100.989588737029,,False,241,False,False,1001,KISCO홀딩스,1940,C,C,B,D,2025,,,,,2,2,3,1,0,27.030240474891865,제조업,6.0,3.0,0.5
160047,한국앤컴퍼니,240,0,정상,0.0,계속사업자,1.0,,2690080177109.0,False,9.851315786870025,335.22221874714336,,False,64992,False,False,132,한국앤컴퍼니,240,B,B+,A+,C,2025,통합 등급조정(2025.11.),,,지배구조 등급조정(2025.11.),3,4,6,2,0,28.620592114714846,금융보험,6.0,4.0,0.6666666666666666
203582,한솔홈데코,25750,0,정상,0.0,계속사업자,1.0,,104999730885.0,False,105.47685715813728,167.57679597937488,,False,161,False,False,90,한솔홈데코,25750,B+,B+,B+,B+,2025,,,,,4,4,4,4,0,25.37722362410065,제조업,7.0,2.0,0.2857142857142857
305668,새론오토모티브,75180,0,정상,0.0,계속사업자,1.0,,211472897184.0,False,9.20963068617454,736.7519529408282,,False,303,False,False,596,새론오토모티브,75180,D,C,D,D,2025,,,,,1,2,1,1,0,26.077362681519254,제조업,3.0,1.0,0.3333333333333333
1160363,에코프로비엠,247540,1,유동비율<100%;,25.0,계속사업자,1.0,,1509808631634.0,False,86.33981152546515,45.84721372582643,,False,28202,False,False,451,에코프로비엠,247540,B+,B,A,B,2025,,,,,4,3,5,3,1,28.04300402470673,제조업,8.0,5.0,0.625
149594,한국캐피탈,23760,1,부채비율≥200%;,25.0,계속사업자,1.0,,754145264471.0,False,583.5638382112036,,,False,64911,False,False,121,한국캐피탈,23760,C,D,C,B,2025,,,,,2,1,2,3,1,27.348850844847714,금융보험,7.0,4.0,0.5714285714285714
