corp_code,corp_name,stock_code,stage,stage_reason,risk_score,status,status_code,end_date,capital_total,capital_impaired,부채비율,유동비율,이자보상배율,fs_missing,induty_code,is_b2b_industry,final_distress_label,NO,기업명,기업코드,ESG등급,환경,사회,지배구조,평가년도,ESG 등급조정,환경 등급조정,사회 등급조정,지배구조 등급조정
00172228,엔케이,085310,0,정상,0.0,계속사업자,01,,157407642633.0,False,14.073171125272829,342.5284762983885,,False,2512,False,False,445,엔케이,085310,D,D,C,D,2025,,,,
00631518,SK이노베이션,096770,1,유동비율<100%;,25.0,계속사업자,01,,26408838529000.0,False,50.38353730849911,66.21916201443373,,False,192,False,False,932,SK이노베이션,096770,A,B+,A+,A+,2025,,,,
00104810,소노스퀘어,007720,0,정상,0.0,계속사업자,01,,74623211404.0,False,69.12194569159901,114.03861790427749,,False,468,True,False,559,소노스퀘어,007720,D,D,D,D,2025,,,,
00375931,인선이엔티,060150,0,정상,0.0,계속사업자,01,,280226774479.0,False,35.10728982657313,112.52742494075363,,False,38230,False,False,350,인선이엔티,060150,D,C,C,D,2025,,,,
00121969,에쓰씨엔지니어링,023960,1,유동비율<100%;,25.0,계속사업자,01,,35125920169.0,False,168.99537438847955,97.74323829817467,,False,41225,False,False,465,에쓰씨엔지니어링,023960,D,C,C,D,2025,,,,
00128980,삼호개발,010960,0,정상,0.0,계속사업자,01,,228670254024.0,False,52.33857672342409,188.9303544571404,,False,421,False,False,603,삼호개발,010960,B+,B+,B+,B,2025,,,,
00159616,두산에너빌리티,034020,1,유동비율<100%;,25.0,계속사업자,01,,6200335000000.0,False,139.76728676756983,76.80006281243949,,False,29119,False,False,745,두산에너빌리티,034020,B,A,A+,D,2025,,,,
00164742,현대자동차,005380,1,유동비율<100%;,25.0,계속사업자,01,,69968561000000.0,False,40.89240451865231,98.83857452316748,,False,30121,False,False,41,현대자동차,005380,A,A+,B+,B+,2025,,,사회 등급조정(2026.04.),
01310269,IPARK현대산업개발,294870,0,정상,0.0,계속사업자,01,,3294972493487.0,False,120.1603896262274,162.2062651045826,,False,411,False,False,1023,IPARK현대산업개발,294870,A,A+,A+,B+,2025,,,,
00524421,테스,095610,0,정상,0.0,계속사업자,01,,395361995031.0,False,24.11980299915344,431.18004878008105,,False,29271,False,False,207,테스,095610,C,B,B+,C,2025,,,,
00356370,LG생활건강,051900,0,정상,0.0,계속사업자,01,,4438155069402.0,False,,270.9541462382897,,False,20422,False,False,988,LG생활건강,051900,A,B+,A+,A,2025,,,,
01571107,오픈엣지테크놀로지,394280,0,정상,0.0,계속사업자,01,,38314794096.0,False,72.70438632973935,112.7842757682853,,False,582,False,False,423,오픈엣지테크놀로지,394280,C,D,D,B,2025,,,,
00693554,티케이케미칼,104480,0,정상,0.0,계속사업자,01,,1227524315490.0,False,20.204815095251,109.5413903964345,,False,20501,False,False,192,티케이케미칼,104480,D,C,C,D,2025,,,,
00349097,케이티스카이라이프,053210,0,정상,0.0,계속사업자,01,,557446103950.0,False,53.87293638022026,163.36252882771248,,False,60229,False,False,249,케이티스카이라이프,053210,B+,B,A,B+,2025,,,,
00422895,세이브존I&C,067830,0,정상,0.0,계속사업자,01,,492105922836.0,False,19.54441848671934,235.23724017919352,,False,47111,False,False,564,세이브존I&C,067830,D,D,C,D,2025,,,,
00372873,KTis,058860,0,정상,0.0,계속사업자,01,,238486194973.0,False,88.61654663488025,168.8285912714065,,False,63991,False,False,995,KTis,058860,A,A,A+,B+,2025,,,,
00372882,KTcs,058850,0,정상,0.0,계속사업자,01,,175387931215.0,False,87.74791976555215,165.21018618160983,,False,63991,False,False,996,KTcs,058850,B+,A,A,B+,2025,,,,
00100939,강남제비스코,000860,1,유동비율<100%;,25.0,계속사업자,01,,250675747670.0,False,72.54170673478458,67.6876671252503,,False,20411,False,False,905,강남제비스코,000860,B+,B+,A,B+,2025,,,,
00135777,신대양제지,016590,0,정상,0.0,계속사업자,01,,401543379050.0,False,9.454301901282962,653.1781358257351,,False,172,False,False,545,신대양제지,016590,D,C,D,D,2025,,,,
00146296,일신석재,007110,0,정상,0.0,계속사업자,01,,58660278740.0,False,56.646416832215685,153.51536175523458,,False,466,True,False,335,일신석재,007110,D,C,C,D,2025,,,,
00114154,디와이덕양,024900,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,110779324690.0,False,422.5125996839113,85.04024754939883,,False,303,False,False,733,디와이덕양,024900,C,B,B,D,2025,,,,
00154426,아이에이치큐,003560,0,정상,0.0,계속사업자,01,,98707204365.0,False,36.08419716993775,141.03509289549322,,False,591,False,False,493,아이에이치큐,003560,D,D,D,D,2025,,,,
00137207,유니켐,011330,0,정상,0.0,계속사업자,01,,132252006835.0,False,70.14969628986198,238.63542871123536,,False,303,False,False,384,유니켐,011330,D,C,D,D,2025,,,,
00426086,티케이지휴켐스,069260,0,정상,0.0,계속사업자,01,,908365118527.0,False,17.731886850652156,326.6443558013191,,False,2049,False,False,193,티케이지휴켐스,069260,B+,B,A,B,2025,,,,
00936787,애경케미칼,161000,0,정상,0.0,계속사업자,01,,678630311000.0,False,58.72081139623603,111.72318923045776,,False,201,False,False,479,애경케미칼,161000,A,A,A+,A,2025,,,,
00197759,미래산업,025560,0,정상,0.0,계속사업자,01,,119456142915.0,False,24.36595542910762,257.05940154628524,,False,27219,False,False,681,미래산업,025560,D,C,C,D,2025,,,,
00146232,일성건설,013360,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,69152223724.0,False,437.1461985771036,74.57289892778088,,False,41221,False,False,338,일성건설,013360,D,C,C,D,2025,,,,
00153524,태림포장,011280,1,유동비율<100%;,25.0,계속사업자,01,,280836310000.0,False,125.41820607171488,43.57348564708639,,False,1721,False,False,211,태림포장,011280,B,A,A+,D,2025,,,,
00362441,현대오토에버,307950,1,재무제표미제출;,25.0,계속사업자,01,,,,,184.6185647865354,,True,582,False,False,44,현대오토에버,307950,A,A,A+,B+,2025,,,,
00111704,한화오션,042660,1,부채비율≥200%;,25.0,계속사업자,01,,5994317606539.0,False,229.05573792940243,106.5435293918499,,False,3111,False,False,62,한화오션,042660,C,A,D,D,2025,,,사회 등급조정(2025.11.),
00169048,HLB글로벌,003580,1,유동비율<100%;,25.0,계속사업자,01,,71186146402.0,False,43.52777715346232,88.3289299758675,,False,471,False,False,1034,HLB글로벌,003580,D,D,D,D,2025,,,,
00296290,키움증권,039490,1,부채비율≥200%;,25.0,계속사업자,01,,6082191664160.0,False,1031.2903566247255,,,False,66121,False,False,217,키움증권,039490,B+,B+,A,B+,2025,,,,
00117577,오리온홀딩스,001800,1,유동비율<100%;,25.0,계속사업자,01,,1825696919821.0,False,14.84298869795809,9.762845387030998,,False,649,False,False,426,오리온홀딩스,001800,B+,B+,A,B+,2025,,,,
00791209,메타케어,118000,1,유동비율<100%;,25.0,계속사업자,01,,120960022322.0,False,51.832309342751245,31.19155523677203,,False,4659,True,False,696,메타케어,118000,D,D,D,D,2025,,,,
00113544,대한화섬,003830,0,정상,0.0,계속사업자,01,,711010793390.0,False,17.75905230073486,154.8758934624268,,False,20501,False,False,788,대한화섬,003830,B+,B+,A,B,2025,,,,
00163673,한진중공업홀딩스,003480,0,정상,0.0,계속사업자,01,,350082000000.0,False,9.193560365857142,611.6763565891473,,False,352,False,False,75,한진중공업홀딩스,003480,D,D,C,D,2025,,,,
00123772,부국증권,001270,0,정상,0.0,계속사업자,01,,760374971870.0,False,126.90434926348098,,,False,66121,False,False,658,부국증권,001270,C,D,C,B,2025,,,,
00163716,한창,005110,2,완전자본잠식(자본총계<0),60.0,계속사업자,01,,-5755331037.0,True,-543.6077545473081,46.26041416508329,,False,465,True,False,73,한창,005110,D,D,D,D,2025,,,,
01244601,카카오페이,377300,0,정상,0.0,계속사업자,01,,2206167947386.0,False,56.64987027278805,212.20951715907492,,False,66199,False,False,272,카카오페이,377300,A,A,A+,A,2025,,,,
01412822,솔루스첨단소재,336370,1,유동비율<100%;,25.0,계속사업자,01,,705106450386.0,False,24.165102696581872,58.4805605615544,,False,26299,False,False,558,솔루스첨단소재,336370,B+,B+,B+,B,2025,,,,
00860730,에이자기관리부동산투자회사,140910,0,정상,0.0,계속사업자,01,,27394296874.0,False,187.3539468746578,157.29587569001328,,False,68121,False,False,463,에이리츠,140910,C,D,D,B,2025,,,,
00127200,삼영전자공업,005680,0,정상,0.0,계속사업자,01,,483388480589.0,False,2.2467933778162004,3405.3384584475743,,False,26291,False,False,614,삼영전자공업,005680,D,C,C,D,2025,,,,
00124799,사조산업,007160,1,유동비율<100%;,25.0,계속사업자,01,,289415929680.0,False,88.15409884352016,83.51616429298275,,False,102,False,False,642,사조산업,007160,B+,B+,B+,B+,2025,,,,
00361008,한화엔진,082740,1,부채비율≥200%;,25.0,계속사업자,01,,556102899924.0,False,204.92459979632235,168.81676707569252,,False,29111,False,False,63,한화엔진,082740,B+,B+,A,B+,2025,,,,
00109019,아이엠뱅크,005270,1,부채비율≥200%;,25.0,계속사업자,01,,5119599351955.0,False,1377.0371487571956,,,False,64121,False,False,491,아이엠뱅크,005270,등급없음,등급없음,등급없음,B+,2025,,,,
00549891,케어젠,214370,0,정상,0.0,계속사업자,01,,212474770623.0,False,8.847474679878573,992.4206658712116,,False,211,False,False,267,케어젠,214370,C,D,C,B,2025,,,,
01133217,카카오뱅크,323410,1,부채비율≥200%;,25.0,계속사업자,01,,6749866000000.0,False,1032.0191393429143,,,False,64121,False,False,273,카카오뱅크,323410,A,A,A,A,2025,,,,
00579980,아이티엠반도체,084850,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,94576268620.0,False,388.61333384565074,80.74419923332927,,False,2629,False,False,488,아이티엠반도체,084850,B+,B+,A,B,2025,,,,
01327746,보로노이,310210,0,정상,0.0,계속사업자,01,,104368912614.0,False,64.5863005110565,1883.366405602419,,False,701,False,False,661,보로노이,310210,D,D,D,C,2025,,,,
01325979,세아제강,306200,0,정상,0.0,계속사업자,01,,1122059248987.0,False,58.56710079011289,225.64222410814256,,False,2413,False,False,571,세아제강,306200,B+,B+,A,B+,2025,,,,
00110893,대신증권,003540,1,부채비율≥200%;,25.0,계속사업자,01,,4131595939000.0,False,597.0000063938973,,,False,66121,False,False,809,대신증권,003540,B,B+,B+,B,2025,,,,
00115676,KG스틸,016380,0,정상,0.0,계속사업자,01,,2060321974481.0,False,44.37787781326369,,,False,24122,False,False,1007,KG스틸,016380,B,B+,B+,C,2025,,,사회 등급조정(2026.01.),
00225742,LS마린솔루션,060370,0,정상,0.0,계속사업자,01,,654467732838.0,False,10.500081338923724,1707.144448782945,,False,423,False,False,978,LS마린솔루션,060370,C,C,D,C,2025,,,,
00120030,GS건설,006360,1,유동비율<100%;,25.0,계속사업자,01,,4556045000000.0,False,188.9192270927965,95.95059647185724,,False,4111,False,False,1053,GS건설,006360,A,A,A+,B+,2025,,,,
00128555,삼천리,004690,0,정상,0.0,계속사업자,01,,1504834780395.0,False,122.21250639616798,135.16816769473684,,False,35200,False,False,605,삼천리,004690,C,B+,B+,D,2025,,,,
00134510,SJG세종,033530,0,정상,0.0,계속사업자,01,,409979237702.0,False,77.06885095329271,129.06455116981817,,False,303,False,False,943,SJG세종,033530,C,C,B,D,2025,,,,
00166315,화신,010690,0,정상,0.0,계속사업자,01,,587060947961.0,False,92.36572687305078,112.94826981854511,,False,30391,False,False,21,화신,010690,B,B+,A+,C,2025,,,,
00330424,LS증권,078020,1,부채비율≥200%;,25.0,계속사업자,01,,879389212454.0,False,1074.905747397539,,,False,66121,False,False,975,LS증권,078020,C,D,C,B,2025,,,,
00191588,삼원강재,023000,0,정상,0.0,계속사업자,01,,258737861408.0,False,18.90024933068724,419.6542212019349,,False,303,False,False,613,삼원강재,023000,B+,B+,B+,A,2025,,,,
00222532,LG헬로비전,037560,0,정상,0.0,계속사업자,01,,452531085249.0,False,176.9628482353566,110.08879653621368,,False,60222,False,False,983,LG헬로비전,037560,A,A,A+,A,2025,,,,
00300548,현대리바트,079430,0,정상,0.0,계속사업자,01,,400017576862.0,False,,122.59709760585422,,False,32029,False,False,53,현대리바트,079430,A,B+,A,A,2025,,,,
00406046,HD현대마린엔진,071970,0,정상,0.0,계속사업자,01,,463468651602.0,False,69.01768809763867,159.920983705686,,False,29119,False,False,1044,HD현대마린엔진,071970,B,B,B+,B,2025,,,,
00671376,트리니티항공,091810,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,41336858984.0,False,4414.708063946884,73.76770432107784,,False,511,False,False,201,트리니티항공,091810,B+,B+,B+,B,2025,,,,
00635134,CJ제일제당,097950,1,유동비율<100%;,25.0,계속사업자,01,,4553927380000.0,False,133.0466396677586,46.642832015261085,,False,108,False,False,1076,CJ제일제당,097950,A,A,A,A,2025,,,사회 등급조정(2026.04.),
00759513,LX하우시스,108670,0,정상,0.0,계속사업자,01,,701013000000.0,False,145.84879310369422,120.30152480891508,,False,2222,False,False,972,LX하우시스,108670,A,A,A,A,2025,,,,
01208885,경동도시가스,267290,0,정상,0.0,계속사업자,01,,472206634780.0,False,95.88889128187613,135.72161638751192,,False,35200,False,False,898,경동도시가스,267290,C,C,B+,D,2025,,,,
01267170,SK케미칼,285130,0,정상,0.0,계속사업자,01,,1229768416971.0,False,88.91780935107444,121.89751245061204,,False,20202,False,False,930,SK케미칼,285130,A+,A+,A+,A,2025,,,,
00127042,SYTS,002170,0,정상,0.0,계속사업자,01,,436493465911.0,False,4.272882249926478,3133.185249066135,,False,15110,False,False,915,SYTS,002170,D,D,D,C,2025,,,,
00137915,엠엑스로보틱스,007820,0,정상,0.0,계속사업자,01,,52441471353.0,False,121.6813115872836,140.12985001537754,,False,29169,False,False,437,엠엑스로보틱스,007820,C,D,C,C,2025,,,,
00454946,그린케미칼,083420,0,정상,0.0,계속사업자,01,,128267645103.0,False,60.09891685475173,129.9068200052439,,False,20421,False,False,872,그린케미칼,083420,D,C,C,D,2025,,,,
00123143,보령,003850,0,정상,0.0,계속사업자,01,,841135539754.0,False,63.32683885153444,263.33952520666446,,False,212,False,False,662,보령,003850,A,A,A+,B+,2025,,,,
00156150,엑시큐어하이트론,019490,0,정상,0.0,계속사업자,01,,17025780860.0,False,70.83407173020551,133.9138376752677,,False,265,False,False,448,엑시큐어하이트론,019490,D,C,D,D,2025,,,,
00144252,유니온,000910,1,유동비율<100%;,25.0,계속사업자,01,,128963323129.0,False,60.07667505473714,63.34101804969888,,False,23311,False,False,386,유니온,000910,C,C,C,C,2025,,,,
00160843,DB하이텍,000990,0,정상,0.0,계속사업자,01,,2095066218221.0,False,20.006819669018448,271.3548780372324,,False,2611,False,False,1069,DB하이텍,000990,B+,B+,A,B+,2025,,,,
00687711,한국철강,104700,0,정상,0.0,계속사업자,01,,770845640468.0,False,12.445775181364944,927.327381248568,,False,2411,False,False,123,한국철강,104700,C,C,B,C,2025,,,,
00911955,잇츠한불,226320,0,정상,0.0,계속사업자,01,,412242751314.0,False,1.4179946469325535,4164.464984946359,,False,20423,False,False,327,잇츠한불,226320,C,C,C,C,2025,,,,
00160302,코스모화학,005420,1,유동비율<100%;,25.0,계속사업자,01,,174749912047.0,False,199.71040840932503,40.20986155850689,,False,2049,False,False,238,코스모화학,005420,C,C,C,C,2025,,,,
00117726,DYP,092780,1,부채비율≥200%;,25.0,계속사업자,01,,104157552941.0,False,224.44484066308897,105.55043848824614,,False,301,False,False,1059,DYP,092780,D,C,C,D,2025,,,,
01762569,이수스페셜티케미컬,457190,1,유동비율<100%;,25.0,계속사업자,01,,133007006000.0,False,175.47848795273237,68.30629204229425,,False,20111,False,False,363,이수스페셜티케미컬,457190,D,D,C,C,2025,,,,
00122472,PKC,001340,1,유동비율<100%;,25.0,계속사업자,01,,221384273146.0,False,172.9245268942524,32.84443608109097,,False,20131,False,False,957,PKC,001340,D,C,D,D,2025,,,,
00154329,TP,007980,0,정상,0.0,계속사업자,01,,293963211349.0,False,137.3313673477711,138.38206432131926,,False,141,False,False,913,TP,007980,C,D,C,C,2025,,,,
00164478,현대건설,000720,0,정상,0.0,계속사업자,01,,7032544000000.0,False,144.45325901978003,162.5146157780207,,False,41221,False,False,57,현대건설,000720,A,A,A+,A,2025,,,,
00401731,LG전자,066570,1,유동비율<100%;,25.0,계속사업자,01,,12622192000000.0,False,178.01148168242094,73.69353688502017,,False,264,False,False,984,LG전자,066570,A,A,A+,B+,2025,,,,
01060744,한솔제지,213500,1,유동비율<100%;,25.0,계속사업자,01,,696637831555.0,False,175.5499035791954,84.66511610812265,,False,171,False,False,95,한솔제지,213500,A,A,A,A,2025,,,사회 등급조정(2026.07.),
00265041,삼양케이씨아이,036670,0,정상,0.0,계속사업자,01,,125529500726.0,False,14.89542802915585,557.8033424519057,,False,20421,False,False,619,삼양케이씨아이,036670,A,A,A+,B+,2025,,,,
01060814,삼양패키징,272550,1,유동비율<100%;,25.0,계속사업자,01,,373829284611.0,False,,69.67582882478801,,False,22232,False,False,618,삼양패키징,272550,B,B+,A,C,2025,,,,
01316227,효성티앤씨,298020,1,유동비율<100%;,25.0,계속사업자,01,,1206800852255.0,False,90.33628692032464,62.74711197688148,,False,2050,False,False,11,효성티앤씨,298020,A,A,A+,B+,2025,,,,
01712485,코오롱모빌리티그룹,450140,1,유동비율<100%;,25.0,계속사업자,01,,203382476660.0,False,71.49840365308097,99.47738557704288,,False,45110,False,False,233,코오롱모빌리티그룹,450140,C,D,D,B+,2025,,,,
00306454,한국정보인증,053300,0,정상,0.0,계속사업자,01,,201878806714.0,False,19.78830648607635,333.63615812824906,,False,58221,False,False,128,한국정보인증,053300,D,D,C,D,2025,,,,
00648721,SNT에너지,100840,0,정상,0.0,계속사업자,01,,343598114926.0,False,53.1266910990806,230.84254376712164,,False,29176,False,False,923,SNT에너지,100840,C,C,D,C,2025,,,,
00109514,티웨이홀딩스,004870,0,정상,0.0,계속사업자,01,,94178185920.0,False,26.539149438736608,105.98479195466142,,False,23325,False,False,195,티웨이홀딩스,004870,D,D,D,D,2025,,,,
01238169,오리온,271560,0,정상,0.0,계속사업자,01,,1760719742909.0,False,10.484007319644194,496.6622606852668,,False,108,False,False,427,오리온,271560,B+,B+,A,B+,2025,,,,
00134176,세우글로벌,013000,0,정상,0.0,계속사업자,01,,54757757212.0,False,8.415768164423849,1189.3182177935062,,False,467,True,False,567,세우글로벌,013000,D,D,D,D,2025,,,,
00113225,대한제강,084010,0,정상,0.0,계속사업자,01,,795907336500.0,False,17.72129703631649,202.2629892111523,,False,2411,False,False,793,대한제강,084010,D,C,C,D,2025,,,,
00339391,한화시스템,272210,1,유동비율<100%;,25.0,계속사업자,01,,4816264629554.0,False,93.99728788329116,89.8259038441843,,False,26299,False,False,65,한화시스템,272210,A,A,A+,B+,2025,,,,
00129989,코스모신소재,005070,1,유동비율<100%;,25.0,계속사업자,01,,496843668444.0,False,45.13626634195024,88.59039600457866,,False,204,False,False,239,코스모신소재,005070,C,C,D,C,2025,,,,
00163345,DB,012030,1,유동비율<100%;,25.0,계속사업자,01,,360787774978.0,False,146.8197125377378,67.55352521643563,,False,62021,False,False,1073,DB,012030,C,D,B,D,2025,,,,지배구조 등급조정(2026.04.)
00411048,에스앤에스텍,101490,0,정상,0.0,계속사업자,01,,303046860554.0,False,29.051503917596992,343.2768662416255,,False,2629,False,False,476,에스앤에스텍,101490,C,D,D,B+,2025,,,,
00148276,제일기획,030000,0,정상,0.0,계속사업자,01,,545867877856.0,False,133.5706350715771,125.28678582168403,,False,71310,True,False,316,제일기획,030000,B+,A,A,B+,2025,,,,
00365989,모나용평,070960,1,유동비율<100%;,25.0,계속사업자,01,,357114981140.0,False,169.67558450157938,72.25863872552083,,False,55103,False,False,690,모나용평,070960,D,C,D,D,2025,,,,
00105101,INVENI,015360,0,정상,0.0,계속사업자,01,,553754694000.0,False,,549.4709053312191,,False,715,True,False,1024,INVENI,015360,B+,B+,B+,B,2025,,,,
00309503,한국항공우주,047810,1,부채비율≥200%;,25.0,계속사업자,01,,1877713847198.0,False,443.0685713639371,119.98090044265706,,False,31311,False,False,114,한국항공우주,047810,A,A,A,B+,2025,,,,
00245472,티씨케이,064760,0,정상,0.0,계속사업자,01,,519302794390.0,False,9.303582436861689,926.4777085699712,,False,23999,False,False,199,티씨케이,064760,B+,B+,A,B+,2025,,,,
00162461,한화솔루션,009830,1,유동비율<100%;,25.0,계속사업자,01,,10330593000000.0,False,89.81867739828682,52.721352006885226,,False,20111,False,False,66,한화솔루션,009830,A,A,A+,B+,2025,,,,
00520887,비상교육,100220,1,유동비율<100%;,25.0,계속사업자,01,,196291342244.0,False,101.35631544701069,78.79125242485247,,False,5811,False,False,650,비상교육,100220,C,D,B,D,2025,,,,
00158501,에스원,012750,0,정상,0.0,계속사업자,01,,1720223239935.0,False,36.04261518536557,261.8132515078012,,False,75320,True,False,471,에스원,012750,B+,B+,A,B+,2025,,,,
00159786,유니드,014830,0,정상,0.0,계속사업자,01,,748875827990.0,False,19.430690676925288,223.4566181830543,,False,20129,False,False,389,유니드,014830,C,B,B+,C,2025,,,,
00508274,일진다이아,081000,0,정상,0.0,계속사업자,01,,225295931768.0,False,16.96162731040833,614.7652732616835,,False,204,False,False,332,일진다이아,081000,D,D,C,C,2025,,,,
00683469,일진전기,103590,0,정상,0.0,계속사업자,01,,576616814000.0,False,156.40763815812002,115.3995735157686,,False,2830,False,False,330,일진전기,103590,D,C,C,D,2025,,,,
00972503,일진하이솔루스,271940,0,정상,0.0,계속사업자,01,,315131298755.0,False,10.421138598972291,1109.2810953696012,,False,319,False,False,329,일진하이솔루스,271940,C,C,C,B,2025,,,,
01234297,미원에스씨,268280,0,정상,0.0,계속사업자,01,,453561216735.0,False,14.54828586866433,889.9449701352634,,False,201,False,False,673,미원에스씨,268280,C,C,C,B,2025,,,,
00200275,YTN,040300,0,정상,0.0,계속사업자,01,,230446791526.0,False,51.87636376204966,569.4129535714137,,False,591,False,False,909,YTN,040300,D,D,D,C,2025,,,,
00413046,셀트리온,068270,0,정상,0.0,계속사업자,01,,17409723386976.0,False,25.292112705920676,153.29983995770965,,False,21100,False,False,561,셀트리온,068270,A,A,A+,B+,2025,,,,
00228536,현대에버다임,041440,0,정상,0.0,계속사업자,01,,182674659610.0,False,55.12320325708037,205.60348995112844,,False,29241,False,False,46,현대에버다임,041440,A,B+,A,A,2025,,,,
00144720,와이투솔루션,011690,0,정상,0.0,계속사업자,01,,98929084567.0,False,41.518580650751446,240.18499354671096,,False,2611,False,False,418,와이투솔루션,011690,D,C,C,D,2025,,,,
00203290,콜마홀딩스,024720,1,유동비율<100%;,25.0,계속사업자,01,,387925427848.0,False,40.76677887275941,35.85392737606499,,False,64992,False,False,227,콜마홀딩스,024720,A,A,A+,A,2025,,,,
00161709,퍼시스,016800,0,정상,0.0,계속사업자,01,,609327415800.0,False,10.122278216387452,359.5660320652873,,False,32029,False,False,182,퍼시스,016800,C,B,B,C,2025,,,,
00165583,E1,017940,0,정상,0.0,계속사업자,01,,1932115306361.0,False,111.56271767448328,117.9078791907782,,False,46713,True,False,1058,E1,017940,B+,A,A+,B,2025,,,,
00210856,코아스,071950,1,유동비율<100%;,25.0,계속사업자,01,,34954051411.0,False,131.24280381290305,47.66290753426162,,False,320,False,False,237,코아스,071950,C,C,C,C,2025,,,,
00225159,SNT홀딩스,036530,0,정상,0.0,계속사업자,01,,560666281921.0,False,7.898300977414522,504.127656789392,,False,64992,False,False,922,SNT홀딩스,036530,C,C,C,C,2025,,,,
00404701,한국자산신탁,123890,0,정상,0.0,계속사업자,01,,867155359520.0,False,48.52950239654191,,,False,642,False,False,131,한국자산신탁,123890,D,C,C,D,2025,,,,
00633835,HJ중공업,097230,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,670036000000.0,False,265.85735691813574,84.40663848097735,,False,41221,False,False,1038,HJ중공업,097230,B+,A,B+,B+,2025,통합 등급조정(2026.01.),,사회 등급조정(2026.01.),
00706715,미원홀딩스,107590,1,유동비율<100%;,25.0,계속사업자,01,,220895775825.0,False,37.80909734333984,8.409857767580217,,False,649,False,False,672,미원홀딩스,107590,C,C,C,C,2025,,,,
00104519,국보,001140,2,완전자본잠식(자본총계<0),60.0,계속사업자,01,,-17646880135.0,True,-436.4261845596766,20.826455885828032,,False,49301,False,False,875,국보,001140,D,C,D,D,2025,,,,
00157104,대동전자,008110,0,정상,0.0,계속사업자,01,,225808351416.0,False,9.381490845293404,3600.7766618996648,,False,264,False,False,818,대동전자,008110,D,D,D,D,2025,,,,
00552859,HLB테라퓨틱스,115450,0,정상,0.0,계속사업자,01,,178618108240.0,False,29.457375918628752,192.71380184496843,,False,467,True,False,1032,HLB테라퓨틱스,115450,D,C,C,D,2025,,,,
00862853,플레이디,237820,0,정상,0.0,계속사업자,01,,92266657388.0,False,56.76659140662876,222.68495363323103,,False,71310,True,False,164,플레이디,237820,B+,B,B+,A,2025,,,,
00970453,파마리서치,214450,0,정상,0.0,계속사업자,01,,699514579101.0,False,41.47239565854894,799.8793491526549,,False,213,False,False,190,파마리서치,214450,B+,B,A,B+,2025,,,,
01067516,골프존,215000,0,정상,0.0,계속사업자,01,,500035809771.0,False,18.46592320163769,452.3707543019132,,False,58219,False,False,886,골프존,215000,B,B+,B+,B,2025,,,,
01311408,에코프로머티,450080,1,유동비율<100%;,25.0,계속사업자,01,,799097396195.0,False,51.05486921683757,74.97249896033617,,False,28202,False,False,452,에코프로머티,450080,B+,B,B+,B+,2025,,,,
00888347,휴젤,145020,0,정상,0.0,계속사업자,01,,680969005289.0,False,11.135317502419795,379.9481543949133,,False,211,False,False,4,휴젤,145020,C,C,B+,C,2025,,,,
00141626,오리엔트바이오,002630,0,정상,0.0,계속사업자,01,,71846796584.0,False,18.003644866583493,,,False,212,False,False,428,오리엔트바이오,002630,D,D,D,D,2025,,,,
00193328,수산인더스트리,126720,0,정상,0.0,계속사업자,01,,546576108608.0,False,6.654766596665623,869.4657065742961,,False,42311,False,False,552,수산인더스트리,126720,D,D,D,D,2025,,,,
00113207,대한전선,001440,0,정상,0.0,계속사업자,01,,1564595034927.0,False,106.46167723156024,142.5264985436812,,False,28302,False,False,794,대한전선,001440,A,A,A,B+,2025,,,,
01316236,효성화학,298000,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,492177068921.0,False,226.09656022995583,46.99713281316135,,False,201,False,False,10,효성화학,298000,A,A,A+,B+,2025,,,,
00146454,일양약품,007570,1,유동비율<100%;,25.0,계속사업자,01,,200175319760.0,False,107.3592270713803,78.98831448479322,,False,212,False,False,334,일양약품,007570,D,D,C,D,2025,통합 등급조정(2025.11.),,,지배구조 등급조정(2025.11.)
00302926,현대로템,064350,0,정상,0.0,계속사업자,01,,3024514539000.0,False,199.25501710408545,125.4152259645237,,False,31910,False,False,54,현대로템,064350,A+,A+,A+,A,2025,,,,
00360142,아이마켓코리아,122900,0,정상,0.0,계속사업자,01,,395696620974.0,False,110.69129514345278,128.99854565432895,,False,46800,True,False,499,아이마켓코리아,122900,C,C,B+,C,2025,,,,
00130772,SBS,034120,0,정상,0.0,계속사업자,01,,1097486436571.0,False,47.288671164677766,261.05347402288686,,False,60210,False,False,953,SBS,034120,B+,B,A,B+,2025,,,,
01026157,쏘카,403550,1,부채비율≥200%;유동비율<100%;,25.0,계속사업자,01,,167954168427.0,False,245.4099937800289,61.40204918004716,,False,76110,False,False,516,쏘카,403550,C,D,D,B,2025,,,,
00124106,부산은행,005280,1,부채비율≥200%;,25.0,계속사업자,01,,5883818558612.0,False,1316.971603135814,,,False,64121,False,False,655,부산은행,005280,등급없음,등급없음,등급없음,A,2025,,,,
00117230,TYM,002900,0,정상,0.0,계속사업자,01,,422612791115.0,False,89.0933515406879,120.4982370697163,,False,29210,False,False,912,TYM,002900,C,B+,A,D,2025,,,,
